3282,Rahadi Usman,Ketapang,Indonesia,KTG,WIOK,-1.8166389999999999,109.963483,46,7,N,Asia/Jakarta,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3284,Supadio,Pontianak,Indonesia,PNK,WIOO,-0.15071100000000001,109.403892,10,7,N,Asia/Jakarta,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3287,Sultan Thaha,Jambi,Indonesia,DJB,WIPA,-1.6380170000000001,103.644378,82,7,N,Asia/Jakarta,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3288,Fatmawati Soekarno,Bengkulu,Indonesia,BKS,WIPL,-3.8637000000000001,102.33903599999999,50,7,N,Asia/Jakarta,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3289,Sultan Mahmud Badaruddin Ii,Palembang,Indonesia,PLM,WIPP,-2.89825,104.69990300000001,49,7,N,Asia/Jakarta,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3291,Japura,Rengat,Indonesia,RGT,WIPR,-0.35280800000000001,102.334917,62,7,N,Asia/Jakarta,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3292,Lhok Sukon,Lhok Sukon,Indonesia,,WITL,5.0695059999999996,97.259191999999999,28,7,N,Asia/Jakarta,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3294,Sultan Iskandarmuda,Banda Aceh,Indonesia,BTJ,WITT,5.5235219999999998,95.420372,65,7,N,Asia/Jakarta,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3295,Kluang,Kluang,Malaysia,,WMAP,2.0413939999999999,103.307394,150,8,N,Asia/Kuala_Lumpur,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3296,Sultan Abdul Halim,Alor Setar,Malaysia,AOR,WMKA,6.189667,100.398183,15,8,N,Asia/Kuala_Lumpur,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3297,Butterworth,Butterworth,Malaysia,,WMKB,5.4659170000000001,100.391167,11,8,N,Asia/Kuala_Lumpur,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3298,Sultan Ismail Petra,Kota Bahru,Malaysia,KBR,WMKC,6.1668500000000002,102.293014,16,8,N,Asia/Kuala_Lumpur,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3299,Kuantan,Kuantan,Malaysia,KUA,WMKD,3.7753890000000001,103.209056,58,8,N,Asia/Kuala_Lumpur,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3300,Kerteh,Kerteh,Malaysia,KTE,WMKE,4.5372219999999999,103.426756,18,8,N,Asia/Kuala_Lumpur,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3301,Simpang,Simpang,Malaysia,,WMKF,3.11225,101.70274999999999,111,8,N,Asia/Kuala_Lumpur,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3302,Sultan Azlan Shah,Ipoh,Malaysia,IPH,WMKI,4.5679720000000001,101.09219400000001,130,8,N,Asia/Kuala_Lumpur,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3303,Sultan Ismail,Johor Bahru,Malaysia,JHB,WMKJ,1.641308,103.669619,135,8,N,Asia/Kuala_Lumpur,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3304,Kuala Lumpur Intl,Kuala Lumpur,Malaysia,KUL,WMKK,2.7455780000000001,101.709917,69,8,N,Asia/Kuala_Lumpur,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3305,Langkawi Intl,Pulau,Malaysia,LGK,WMKL,6.3297280000000002,99.728667000000002,29,8,N,Asia/Kuala_Lumpur,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3306,Malacca,Malacca,Malaysia,MKZ,WMKM,2.2633610000000002,102.251553,35,8,N,Asia/Kuala_Lumpur,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3307,Sultan Mahmud,Kuala Terengganu,Malaysia,TGG,WMKN,5.3826390000000002,103.10336,21,8,N,Asia/Kuala_Lumpur,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3308,Penang Intl,Penang,Malaysia,PEN,WMKP,5.2971389999999996,100.276864,11,8,N,Asia/Kuala_Lumpur,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3309,Suai,Suai,East Timor,,WPDB,-9.3033059999999992,125.286753,96,9,U,Asia/Dili,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3310,Presidente Nicolau Lobato Intl,Dili,East Timor,DIL,WPDL,-8.5465529999999994,125.524719,25,9,U,Asia/Dili,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3311,Cakung,Baucau,East Timor,,WPEC,-8.4855470000000004,126.399389,1777,9,U,Asia/Dili,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3312,Sembawang,Sembawang,Singapore,,WSAG,1.4252640000000001,103.81280599999999,86,8,N,Asia/Singapore,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3313,Paya Lebar,Paya Lebar,Singapore,QPG,WSAP,1.360417,103.90953,65,8,N,Asia/Singapore,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3314,Tengah,Tengah,Singapore,,WSAT,1.3872580000000001,103.708719,50,8,N,Asia/Singapore,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3315,Seletar,Singapore,Singapore,XSP,WSSL,1.4169499999999999,103.867653,36,8,N,Asia/Singapore,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3316,Changi Intl,Singapore,Singapore,SIN,WSSS,1.3501890000000001,103.994433,22,8,N,Asia/Singapore,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3317,Brisbane Archerfield,Brisbane,Australia,,YBAF,-27.570277999999998,153.00805600000001,63,10,O,Australia/Brisbane,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3318,Bamaga Injinoo,Amberley,Australia,ABM,YBAM,-10.950832999999999,142.45944399999999,34,10,O,Australia/Brisbane,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3319,Alice Springs,Alice Springs,Australia,ASP,YBAS,-23.806667000000001,133.90222199999999,1789,9.5,N,Australia/Darwin,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3320,Brisbane Intl,Brisbane,Australia,BNE,YBBN,-27.384167000000001,153.11750000000001,13,10,N,Australia/Brisbane,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3321,Gold Coast,Coolangatta,Australia,OOL,YBCG,-28.164444,153.50472199999999,21,10,N,Australia/Brisbane,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3322,Cairns Intl,Cairns,Australia,CNS,YBCS,-16.885833000000002,145.755278,10,10,N,Australia/Brisbane,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3323,Charleville,Charlieville,Australia,CTL,YBCV,-26.413333999999999,146.26249999999999,1003,10,O,Australia/Brisbane,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3324,Mount Isa,Mount Isa,Australia,ISA,YBMA,-20.663889000000001,139.48861099999999,1121,10,O,Australia/Brisbane,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3325,Sunshine Coast,Maroochydore,Australia,MCY,YBMC,-26.603332999999999,153.09111100000001,15,10,O,Australia/Brisbane,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3326,Mackay,Mackay,Australia,MKY,YBMK,-21.171666999999999,149.179722,19,10,O,Australia/Brisbane,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3328,Proserpine Whitsunday Coast,Prosserpine,Australia,PPP,YBPN,-20.495000000000001,148.552222,82,10,O,Australia/Brisbane,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3329,Rockhampton,Rockhampton,Australia,ROK,YBRK,-23.381944000000001,150.475278,34,10,O,Australia/Brisbane,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3330,Townsville,Townsville,Australia,TSV,YBTL,-19.252500000000001,146.765278,18,10,N,Australia/Brisbane,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3331,Weipa,Weipa,Australia,WEI,YBWP,-12.678611,141.92527799999999,63,10,O,Australia/Brisbane,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3332,Avalon,Avalon,Australia,AVV,YMAV,-38.039444000000003,144.46944400000001,35,10,O,Australia/Hobart,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3333,Albury,Albury,Australia,ABX,YMAY,-36.067777999999997,146.958056,539,10,O,Australia/Sydney,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3334,Melbourne Essendon,Melbourne,Australia,MEB,YMEN,-37.728056000000002,144.90194399999999,282,10,O,Australia/Hobart,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3335,East Sale,East Sale,Australia,,YMES,-38.098889,147.14944399999999,23,10,O,Australia/Hobart,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3336,Hobart,Hobart,Australia,HBA,YMHB,-42.836111000000002,147.510278,13,10,O,Australia/Melbourne,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3337,Launceston,Launceston,Australia,LST,YMLT,-41.545278000000003,147.214167,562,10,O,Australia/Melbourne,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3338,Melbourne Moorabbin,Melbourne,Australia,MBW,YMMB,-37.975833000000002,145.10222200000001,50,10,O,Australia/Hobart,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3339,Melbourne Intl,Melbourne,Australia,MEL,YMML,-37.673333,144.843333,434,10,O,Australia/Hobart,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3340,Point Cook,Point Cook,Australia,,YMPC,-37.932222000000003,144.753333,14,10,O,Australia/Hobart,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3341,Adelaide Intl,Adelaide,Australia,ADL,YPAD,-34.945,138.53055599999999,20,9.5,O,Australia/Adelaide,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3343,Edinburgh,Edinburgh,Australia,,YPED,-34.702500000000001,138.620833,67,9.5,O,Australia/Adelaide,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3344,Perth Jandakot,Perth,Australia,JAD,YPJT,-32.097499999999997,115.881111,99,8,O,Australia/Perth,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3345,Karratha,Karratha,Australia,KTA,YPKA,-20.712222000000001,116.77333299999999,29,8,O,Australia/Perth,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3346,Kalgoorlie Boulder,Kalgoorlie,Australia,KGI,YPKG,-30.789444,121.46166700000001,1203,8,O,Australia/Perth,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3347,Kununurra,Kununurra,Australia,KNX,YPKU,-15.778055999999999,128.70750000000001,145,8,O,Australia/Perth,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3348,Learmonth,Learmonth,Australia,LEA,YPLM,-22.235555999999999,114.088611,19,8,O,Australia/Perth,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3349,Port Hedland Intl,Port Hedland,Australia,PHE,YPPD,-20.377777999999999,118.626389,33,8,O,Australia/Perth,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3350,Adelaide Parafield,Adelaide,Australia,,YPPF,-34.793332999999997,138.63305600000001,57,9.5,O,Australia/Adelaide,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3351,Perth Intl,Perth,Australia,PER,YPPH,-31.940277999999999,115.966944,67,8,N,Australia/Perth,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3352,Woomera,Woomera,Australia,UMR,YPWR,-31.144166999999999,136.81694400000001,548,9.5,O,Australia/Adelaide,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3353,Christmas Island,Christmas Island,Christmas Island,XCH,YPXM,-10.450556000000001,105.69027800000001,916,7,U,Indian/Christmas,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3354,Sydney Bankstown,Sydney,Australia,BWU,YSBK,-33.924444000000001,150.98833300000001,29,10,O,Australia/Sydney,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3355,Canberra,Canberra,Australia,CBR,YSCB,-35.306944000000001,149.19499999999999,1886,10,O,Australia/Sydney,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3356,Coffs Harbour,Coff's Harbour,Australia,CFS,YSCH,-30.320556,153.116389,18,10,O,Australia/Sydney,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3357,Camden,Camden,Australia,CDU,YSCN,-34.040278000000001,150.68722199999999,230,10,O,Australia/Sydney,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3358,Dubbo,Dubbo,Australia,DBO,YSDU,-32.216667000000001,148.57472200000001,935,10,O,Australia/Sydney,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3359,Norfolk Island Intl,Norfolk Island,Norfolk Island,NLK,YSNF,-29.041625,167.93874199999999,371,11.5,U,Pacific/Norfolk,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3360,Richmond,Richmond,Australia,RCM,YSRI,-33.600555999999997,150.780833,67,10,O,Australia/Sydney,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3361,Sydney Intl,Sydney,Australia,SYD,YSSY,-33.946111000000002,151.177222,21,10,O,Australia/Sydney,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3362,Tamworth,Tamworth,Australia,TMW,YSTW,-31.083888999999999,150.846667,1334,10,O,Australia/Sydney,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3363,Wagga Wagga,Wagga Wagga,Australia,WGA,YSWG,-35.165278000000001,147.46638899999999,724,10,O,Australia/Sydney,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3364,Capital Intl,Beijing,China,PEK,ZBAA,40.080111000000002,116.58455600000001,116,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3366,Dongshan,Hailar,China,HLD,ZBLA,49.204996999999999,119.825,2169,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3368,Binhai,Tianjin,China,TSN,ZBTJ,39.124352999999999,117.346183,10,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3369,Wusu,Taiyuan,China,TYN,ZBYN,37.746896999999997,112.628428,2575,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3370,Baiyun Intl,Guangzhou,China,CAN,ZGGG,23.392436,113.29878600000001,50,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3371,Huanghua,Changcha,China,CSX,ZGHA,28.189157999999999,113.219633,217,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3372,Liangjiang,Guilin,China,KWL,ZGKL,25.218105999999999,110.039197,570,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3373,Wuxu,Nanning,China,NNG,ZGNN,22.608267000000001,108.172442,421,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3374,Baoan Intl,Shenzhen,China,SZX,ZGSZ,22.639258000000002,113.810664,13,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3375,Xinzheng,Zhengzhou,China,CGO,ZHCC,34.519672,113.840889,495,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3376,Tianhe,Wuhan,China,WUH,ZHHH,30.783757999999999,114.2081,113,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3377,Pyongyang Intl,Pyongyang,Korea,FNJ,ZKPY,39.224060999999999,125.67015000000001,117,9,U,Asia/Pyongyang,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3378,Zhongchuan,Lanzhou,China,ZGC,ZLLL,36.515242000000001,103.62077499999999,6388,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3379,Xianyang,Xi'an,China,XIY,ZLXY,34.447119000000001,108.751592,1572,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3380,Chinggis Khaan Intl,Ulan Bator,Mongolia,ULN,ZMUB,47.843055999999997,106.766639,4364,8,U,Asia/Ulaanbaatar,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3381,Gasa,Jinghonggasa,China,,ZPJH,21.973914000000001,100.75961100000001,1815,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3382,Wujiaba,Kunming,China,KMG,ZPPP,24.992363999999998,102.74353600000001,6217,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3383,Gaoqi,Xiamen,China,XMN,ZSAM,24.544035999999998,118.12773900000001,59,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3384,Changbei Intl,Nanchang,China,KHN,ZSCN,28.864999999999998,115.90000000000001,143,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3385,Changle,Fuzhou,China,FOC,ZSFZ,25.935064000000001,119.66327200000001,46,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3386,Xiaoshan,Hangzhou,China,HGH,ZSHC,30.229503000000001,120.434453,23,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3387,Lishe,Ninbo,China,NGB,ZSNB,29.826682999999999,121.461906,13,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3388,Lukou,Nanjing,China,NKG,ZSNJ,31.742042000000001,118.862025,49,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3389,Luogang,Hefei,China,HFE,ZSOF,31.780018999999999,117.298436,108,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3390,Liuting,Qingdao,China,TAO,ZSQD,36.266108000000003,120.374436,33,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3391,Hongqiao Intl,Shanghai,China,SHA,ZSSS,31.197875,121.336319,10,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3392,Laishan,Yantai,China,YNT,ZSYT,37.401667000000003,121.371667,59,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3393,Jiangbei,Chongqing,China,CKG,ZUCK,29.719217,106.641678,1365,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3394,Longdongbao,Guiyang,China,KWE,ZUGY,26.538522,106.800703,3736,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3395,Shuangliu,Chengdu,China,CTU,ZUUU,30.578527999999999,103.947086,1625,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3396,Qingshan,Xichang,China,XIC,ZUXC,27.989083000000001,102.184361,5112,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3397,Kashi,Kashi,China,KHG,ZWSH,39.542921999999997,76.019955999999993,4529,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3398,Hotan,Hotan,China,HTN,ZWTN,37.038522,79.864932999999994,4672,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3399,Diwopu,Urumqi,China,URC,ZWWW,43.907105999999999,87.474243999999999,2125,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3400,Taiping,Harbin,China,HRB,ZYHB,45.623403000000003,126.250328,457,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3402,Hailang,Mudanjiang,China,,ZYMD,44.524071999999997,129.568972,883,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3404,Zhoushuizi,Dalian,China,DLC,ZYTL,38.965667000000003,121.5386,107,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3406,Pudong,Shanghai,China,PVG,ZSPD,31.143377999999998,121.80521400000001,13,8,U,Asia/Chongqing,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3407,Pulau Tioman,Tioman,Malaysia,TOD,WMBT,2.8181829999999999,104.16001900000001,15,8,N,Asia/Kuala_Lumpur,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3408,Subang-Sultan Abdul Aziz Shah Intl,Kuala Lumpur,Malaysia,SZB,WMSA,3.1305830000000001,101.549333,90,8,N,Asia/Kuala_Lumpur,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3409,Noto,Wajima,Japan,NTQ,RJNW,37.293097000000003,136.96185299999999,718,9,U,Asia/Tokyo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3410,Borg El Arab Intl,Alexandria,Egypt,HBE,HEBA,30.917669,29.696408000000002,177,2,U,Africa/Cairo,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3411,Barter Island Lrrs,Barter Island,United States,BTI,PABA,70.133989,-143.58186699999999,2,-9,A,America/Anchorage,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3412,Wainwright As,Fort Wainwright,United States,K03,PAWT,70.613377999999997,-159.86035000000001,35,-9,A,America/Anchorage,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3413,Cape Lisburne Lrrs,Cape Lisburne,United States,LUR,PALU,68.875133000000005,-166.11002199999999,12,-9,A,America/Anchorage,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3414,Point Lay Lrrs,Point Lay,United States,PIZ,PPIZ,69.732875000000007,-163.00534200000001,25,-9,A,America/Anchorage,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3415,Hilo Intl,Hilo,United States,ITO,PHTO,19.721374999999998,-155.04846900000001,38,-10,N,Pacific/Honolulu,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3416,Executive,Orlando,United States,ORL,KORL,28.545463999999999,-81.332936000000004,113,-5,A,America/New_York,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3417,Bettles,Bettles,United States,BTT,PABT,66.913944000000001,-151.529056,644,-9,A,America/Anchorage,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3418,Clear,Clear Mews,United States,Z84,PACL,64.301203000000001,-149.12014400000001,552,-9,A,America/Anchorage,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3419,Indian Mountain Lrrs,Indian Mountains,United States,UTO,PAIM,65.992794000000004,-153.70428899999999,1220,-9,A,America/Anchorage,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3420,Fort Yukon,Fort Yukon,United States,FYU,PFYU,66.571492000000006,-145.250417,433,-9,A,America/Anchorage,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3421,Sparrevohn Lrrs,Sparrevohn,United States,SVW,PASV,61.097369,-155.57422800000001,1583,-9,A,America/Anchorage,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3422,Bryant Ahp,Fort Richardson,United States,FRN,PAFR,61.266381000000003,-149.653119,378,-9,A,America/Anchorage,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3423,Tatalina Lrrs,Tatalina,United States,TLJ,PATL,62.894368999999998,-155.97652500000001,964,-9,A,America/Anchorage,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3424,Cape Romanzof Lrrs,Cape Romanzof,United States,CZF,PACZ,61.780296999999997,-166.038747,457,-9,A,America/Anchorage,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3425,Laurence G Hanscom Fld,Bedford,United States,BED,KBED,42.469952999999997,-71.289030999999994,133,-5,A,America/New_York,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3426,St Paul Island,St. Paul Island,United States,SNP,PASN,57.167332999999999,-170.22044399999999,63,-9,A,America/Anchorage,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3427,Cape Newenham Lrrs,Cape Newenham,United States,EHM,PAEH,58.646428,-162.06277800000001,541,-9,A,America/Anchorage,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3428,St George,Point Barrow,United States,PBV,PAPB,56.578344000000001,-169.66161099999999,125,-9,A,America/Anchorage,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3429,Iliamna,Iliamna,United States,ILI,PAIL,59.754356000000001,-154.91096099999999,186,-9,A,America/Anchorage,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3430,Platinum,Port Moller,United States,PTU,PAPM,59.011355999999999,-161.81966399999999,15,-9,A,America/Anchorage,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3431,Big Mountain Afs,Big Mountain,United States,BMX,PABM,59.361246999999999,-155.25882200000001,663,-9,A,America/Anchorage,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3432,Oscoda Wurtsmith,Oscoda,United States,OSC,KOSC,44.451557999999999,-83.394053,634,-5,A,America/New_York,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3433,Marina Muni,Fort Ord,United States,OAR,KOAR,36.681877999999998,-121.76234700000001,134,-8,A,America/Los_Angeles,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3434,Sacramento Mather,Sacramento,United States,MHR,KMHR,38.553896999999999,-121.29759199999999,96,-8,A,America/Los_Angeles,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3435,Bicycle Lake Aaf,Fort Irwin,United States,BYS,KBYS,35.280531000000003,-116.630031,2350,-8,A,America/Los_Angeles,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3436,Twentynine Palms Eaf,Twenty Nine Palms,United States,NXP,KNXP,34.296160999999998,-116.16220300000001,2051,-8,A,America/Los_Angeles,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3437,Fort Smith Rgnl,Fort Smith,United States,FSM,KFSM,35.336582999999997,-94.367444000000006,469,-6,A,America/Chicago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3438,Merrill Fld,Anchorage,United States,MRI,PAMR,61.213543999999999,-149.844447,137,-9,A,America/Anchorage,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3439,Grants Milan Muni,Grants,United States,GNT,KGNT,35.167285999999997,-107.901989,6537,-7,A,America/Denver,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3440,Ponca City Rgnl,Ponca City,United States,PNC,KPNC,36.731957999999999,-97.099780999999993,1007,-6,A,America/Chicago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3441,Hunter Aaf,Hunter Aaf,United States,SVN,KSVN,32.009999999999998,-81.145683000000005,42,-5,A,America/New_York,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3442,Grand Forks Intl,Grand Forks,United States,GFK,KGFK,47.949255999999998,-97.176111000000006,845,-6,A,America/Chicago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3443,Grider Fld,Pine Bluff,United States,PBF,KPBF,34.173141999999999,-91.935597000000001,206,-6,A,America/Chicago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3444,Whiting Fld Nas North,Milton,United States,NSE,KNSE,30.724167000000001,-87.021944000000005,199,-6,A,America/Chicago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3445,Hana,Hana,United States,HNM,PHHN,20.795635999999998,-156.01443900000001,78,-10,A,Pacific/Honolulu,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3446,Ernest A Love Fld,Prescott,United States,PRC,KPRC,34.654471999999998,-112.419583,5045,-7,A,America/Phoenix,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3447,Trenton Mercer,Trenton,United States,TTN,KTTN,40.276691999999997,-74.813468999999998,213,-5,A,America/New_York,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3448,General Edward Lawrence Logan Intl,Boston,United States,BOS,KBOS,42.364347000000002,-71.005180999999993,19,-5,A,America/New_York,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3449,Travis Afb,Fairfield,United States,SUU,KSUU,38.262692000000001,-121.927464,62,-8,A,America/Los_Angeles,0,2016-02-15 01:34:09,2016-02-15 01:34:09
3450,Griffiss Afld,Rome,United States,RME,KRME,43.233800000000002,-75.407032999999998,504,-5,A,America/New_York,0,2016-02-15 01:34:09,2016-02-15 01:34:09
