2595,Gorkha Airlines,\N,G1,IKA,GORKHA AIRLINES,Nepal,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2596,Gorlitsa Airlines,\N,,GOR,GORLITSA,Ukraine,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2597,Government Flying Service,\N,,HKG,HONGKONG GOVERNMENT,Hong Kong SAR of China,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2598,Government of Zambia Communications Flight,\N,,GRZ,COM FLIGHT,Zambia,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2599,Grampian Flight Centre,\N,,HLD,GRANITE,United Kingdom,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2600,Granada Aviacion,\N,,GAV,GRANAVI,Spain,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2601,Grand Aire Express,\N,,GAE,GRAND EXPRESS,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2602,Grand Airways,\N,,GND,GRAND VEGAS,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2603,Grand Canyon Airlines,\N,,CVU,CANYON VIEW,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2604,Grant Aviation,\N,GS,GUN,HOOT,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2605,Grantex Aviation,\N,,LMK,LANDMARK,United Kingdom,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2606,Great American Airways,\N,,GRA,GREAT AMERICAN,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2607,Great Lakes Airlines,\N,ZK,GLA,LAKES AIR,United States,Y,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2608,Great Lakes Airways (Uganda),\N,,GLU,LAKES CARGO,Uganda,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2609,Great Plains Airlines,\N,,GRP,GREAT PLAINS,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2610,Great Wall Airlines,\N,IJ,GWL,GREAT WALL,China,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2611,Great Western Air,\N,,GWA,G-W AIR,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2612,Hellenic Air Force,\N,,HAF,HELLENIC AIR FORCE,Greece,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2613,Greek Navy,\N,,HNA,HELLENIC NAVY,Greece,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2614,Griffin Aviation,\N,,GFF,GRIFFIN AIR,Cyprus,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2615,Grixona,\N,,GXA,GRIXONA,Moldova,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2616,Grizodubova Air Company,\N,,GZD,GRIZODUBOVA AIR,Russia,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2617,Grossmann Air Service,\N,,HTG,GROSSMANN,Austria,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2618,Grossmann Jet Service,\N,,GSJ,GROSSJET,Czech Republic,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2619,Ground Handling Service de Mexico,\N,,GHV,GROUND HANDLING,Mexico,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2620,Grup Air-Med,\N,,GPM,GRUPOMED,Spain,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2621,Grupo De Aviacion Ejecutiva,\N,,EJC,GRUPOEJECUTIVA,Mexico,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2622,Grupo TACA,TACA,TA,TAT,TACA-COSTARICA,Costa Rica,Y,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2623,Grupo Vuelos Mediterraneo,\N,,VMM,VUELOS MED,Spain,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2624,Grupoaereo Monterrey,\N,,GMT,GRUPOMONTERREY,Mexico,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2625,Guard Systems,\N,,GSY,GUARD AIR,Norway,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2626,Guine Bissaur Airlines,\N,G6,BSR,BISSAU AIRLINES,Guinea-Bissau,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2627,Guinea Airways,\N,,GIJ,GUINEA AIRWAYS,Guinea,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2628,Guinea Cargo,\N,,GNC,GUINEA CARGO,Equatorial Guinea,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2629,Guinee Airlines,\N,J9,GIF,GUINEE AIRLINES,Guinea,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2630,Guinea Ecuatorial Airlines,\N,,GEA,GEASA,Equatorial Guinea,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2631,Guinee Paramount Airlines,\N,,GIQ,GUIPAR,Guinea,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2632,Guizhou Airlines,\N,,CGH,GUIZHOU,China,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2633,Guja,\N,,GUS,GUJA,Mexico,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2634,Gujarat Airways,\N,G8,GUJ,GUJARATAIR,India,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2635,Gulf & Caribbean Cargo / Contract Air Cargo,\N,,TSU,TRANSAUTO,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2636,Gulf African Airlines - Gambia,\N,,GUF,GULF AFRICAN,,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2637,Gulf Air,\N,,GFA,GULF AIR,Oman,Y,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2638,Gulf Air Bahrain,\N,GF,GBA,GULF BAHRAIN,Bahrain,Y,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2639,Gulf Air Inc,\N,,GAT,GULF TRANS,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2640,Gulf Central Airlines,\N,,GCN,GULF CENTRAL,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2641,Gulf Flite Center,\N,,SFY,SKY FLITE,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2642,Gulf Pearl Air Lines,\N,,GPC,AIR GULFPEARL,Libya,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2643,Gulfstream Aerospace,\N,,GLF,GULFSTREAM TEST,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2644,Gulfstream Airlines,\N,,GFS,GULFSTAR,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2645,Gulfstream International Airlines,\N,,GFT,GULF FLIGHT,United States,Y,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2646,Gull Air,\N,,GUL,GULL-AIR,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2647,Gum Air,\N,,GUM,GUM AIR,Suriname,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2648,Guneydogu Havacilik Isletmesi,\N,,GDH,RISING SUN,Turkey,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2649,Guyana Airways 2000,\N,GY,,,,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2650,Gwyn Aviation,\N,,GWN,GWYN,United Kingdom,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2651,HC Airlines,\N,,HLA,HEAVYLIFT,United Kingdom,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2652,HPM Investments,\N,,HWD,FLITEWISE,United Kingdom,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2653,HT Helikoptertransport,\N,,KTR,COPTER TRANS,Sweden,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2654,HTA Helicopteros,\N,,AHT,HELIAPRA,Portugal,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2656,Hadison Aviation,\N,,FMS,HADI,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2657,Hageland Aviation Services,\N,H6,HAG,HAGELAND,United States,Y,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2658,Hagondale Limited,\N,,POW,AIRNET,United Kingdom,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2659,Hahn Air,\N,HR,HHN,ROOSTER,Germany,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2660,Hainan Airlines,\N,HU,CHH,HAINAN,China,Y,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2661,Hainan Phoenix Information Systems,\N,1R,,,China,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2662,Haiti Air Freight,\N,,HLS,,Haiti,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2663,Haiti Ambassador Airlines,\N,2T,HAM,,Haiti,Y,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2664,Haiti International Air,\N,,HTI,HAITI INTERNATIONAL,Haiti,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2665,Haiti International Airline,\N,,HRB,HAITI AIRLINE,Haiti,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2666,Haiti National Airlines (HANA),\N,,HNR,HANAIR,Haiti,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2667,Haiti North Airline,\N,,HTN,,Haiti,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2668,Haiti Trans Air,\N,,HTC,HAITI TRANSAIR,Haiti,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2669,Haitian Aviation Line,\N,,HBC,HALISA,Haiti,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2670,Hajvairy Airlines,\N,,HAJ,HAJVAIRY,Pakistan,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2671,Hak Air,\N,,HKL,HAK AIRLINE,Nigeria,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2672,Hala Air,\N,,HLH,HALA AIR,Sudan,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2673,Halcyon Air/Bissau Airways,\N,,HCN,HALCYON,Guinea-Bissau,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2674,Hamburg International,\N,4R,HHI,HAMBURG JET,Germany,Y,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2675,Hamlin Jet,\N,,HJL,BIZJET,United Kingdom,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2676,Hamra Air,\N,,HMM,HAMRA,United Arab Emirates,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2677,Hand D Aviation,\N,,WVA,WABASH VALLEY,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2678,Hangar 8,\N,,HGR,HANG,United Kingdom,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2679,Hangard Aviation,\N,,HGD,HANGARD,Mongolia,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2680,Hansung Airlines,\N,,HAN,HANSUNG AIR,Republic of Korea,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2681,TUIfly,\N,X3,HLX,YELLOW CAB,Germany,Y,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2682,Hapagfly,\N,HF,HLF,HAPAG LLOYD,Germany,Y,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2683,Harbor Airlines,\N,HB,HAR,HARBOR,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2684,Harmony Airways,\N,HQ,HMY,HARMONY,Canada,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2685,Haughey Air,\N,,NBR,NORBROOK,United Kingdom,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2686,Haverfordwest Air Charter Services,\N,,PYN,POYSTON,United Kingdom,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2687,Havilah Air Services,\N,,HAV,HAVILAH,Nigeria,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2688,Hawaiian Airlines,\N,HA,HAL,HAWAIIAN,United States,Y,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2689,Hawaiian Pacific Airlines,\N,HP,,,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2690,Hawk Air,\N,,HKR,AIR HAW,Argentina,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2691,Hawk De Mexico,\N,,HMX,HAWK MEXICO,Mexico,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2692,Hawkair,\N,BH,,,Canada,Y,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2693,Hawkaire,\N,,HKI,HAWKEYE,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2694,Hazelton Airlines,\N,,HZL,HAZELTON,Australia,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2695,Heavylift Cargo Airlines,\N,HN,HVY,HEAVY CARGO,Australia,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2696,Heavylift International,\N,,HVL,HEAVYLIFT INTERNATIONAL,United Arab Emirates,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2697,Helcopteros De Cataluna,\N,,HDC,HELICATALUNA,Spain,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2698,Helenair (Barbados),\N,,HCB,HELEN,Barbados,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2699,Helenair Corporation,\N,,HCL,HELENCORP,Saint Lucia,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2700,Helenia Helicopter Service,\N,,HHP,HELENIA,Denmark,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2701,Heli Air Services,\N,,HLR,HELI BULGARIA,Bulgaria,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2702,Heli Ambulance Team,\N,,ALJ,ALPIN HELI,Austria,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2703,Heli Bernina,\N,,HEB,HELIBERNINA,Switzerland,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2704,Heli France,\N,8H,HFR,HELIFRANCE,France,Y,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2705,Heli Hungary,\N,,HYH,HELIHUNGARY,Hungary,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2706,Heli Medwest De Mexico,\N,,HLM,HELIMIDWEST,Mexico,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2707,Heli Securite,\N,,HLI,HELI SAINT-TROPEZ,France,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2708,Heli Trip,\N,,HTP,HELI TRIP,Mexico,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2709,Heli Union Heli Prestations,\N,,HLU,HELI UNION,France,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2710,Heli-Air-Monaco,\N,,MCM,HELI AIR,Monaco,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2711,Heli-Holland,\N,,HHE,HELI HOLLAND,Netherlands,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2712,Heli-Iberica,\N,,HRA,ERICA,Spain,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2713,Heli-Iberica Fotogrametria,\N,,HIF,HIFSA,Spain,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2714,Heli-Inter Guyane,\N,,HIG,INTER GUYANNE,France,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2715,Heli-Link,\N,,HLK,HELI-LINK,Switzerland,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2716,Heliamerica De Mexico,\N,,HMC,HELIAMERICA,Mexico,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2717,Heliavia-Transporte Aereo,\N,,HEA,HELIAVIA,Portugal,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2718,Heliaviation Limited,\N,,CDY,CADDY,United Kingdom,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2719,Helibravo Aviacao,\N,,HIB,HELIBRAVO,Portugal,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2720,Helicap,\N,,HLC,HELICAP,France,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2721,Helicentre Coventry,\N,,COV,HELICENTRE,United Kingdom,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2722,Helicol,\N,,HEL,HELICOL,Colombia,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2723,Helicopter,\N,,HCP,HELI CZECH,Czech Republic,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2724,Helicopter & Aviation Services,\N,,JKY,JOCKEY,United Kingdom,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2725,Helicopter Training & Hire,\N,,MVK,MAVRIK,United Kingdom,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2726,Helicopteros Aero Personal,\N,,HAP,HELIPERSONAL,Mexico,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2727,Helicopteros Agroforestal,\N,,HAA,AGROFORESTAL,Chile,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2728,Helicopteros Internacionales,\N,,HNT,HELICOP INTER,Mexico,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2729,Helicopteros Y Vehiculos Nacionales Aereos,\N,,HEN,HELINAC,Mexico,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2730,Helicsa,\N,,HHH,HELICSA,Spain,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2731,Helijet,\N,JB,JBA,HELIJET,Canada,Y,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2732,Helikopterdrift,\N,,HDR,HELIDRIFT,Norway,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2733,Helikopterservice Euro Air,\N,,SCO,SWEDCOPTER,Sweden,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2734,Heliocean,\N,,OCE,HELIOCEAN,France,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2735,Helios Airways,\N,ZU,HCY,HELIOS,Cyprus,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2736,Helipistas,\N,,HLP,HELIPISTAS,Spain,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2737,Heliportugal,\N,,HPL,HELIPORTUGAL,Portugal,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2738,Heliservicio Campeche,\N,,HEC,HELICAMPECHE,Mexico,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2739,Helisul,\N,,HSU,HELIS,Portugal,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2740,Heliswiss,\N,,HSI,HELISWISS,Switzerland,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2741,Helitafe,\N,,HLT,HELITAFE,Mexico,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2742,Helitalia,\N,,HIT,HELITALIA,Italy,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2743,Helitaxi Ofavi,\N,,OFA,OFAVI,Mexico,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2744,Helitrans,\N,,HTA,SCANBIRD,Norway,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2745,Helitrans Air Service,\N,,HTS,HELITRANS,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2746,Heliworks,\N,,HLW,HELIWORKS,Chile,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2747,Hellas Jet,\N,T4,HEJ,HELLAS JET,Greece,Y,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2748,Hello,\N,HW,FHE,FLYHELLO,Switzerland,Y,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2749,Helog,\N,,HLG,HELOG,Switzerland,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2750,Helvetic Airways,\N,2L,OAW,HELVETIC,Switzerland,Y,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2751,Hemus Air,\N,DU,HMS,HEMUS AIR,Bulgaria,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2752,Henebury Aviation,\N,,HAC,,Australia,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2753,Heritiage Flight (Valley Air Services),\N,,SSH,SNOWSHOE,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2754,Herman's Markair Express,\N,,MRX,SPEEDMARK,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2755,Herritage Aviation Developments,\N,,HED,FLAPJACK,United Kingdom,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2756,Hewa Bora Airways,\N,EO,ALX,ALLCONGO,Democratic Republic of the Congo,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2757,Hex'Air,\N,UD,HER,HEX AIRLINE,France,Y,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2758,Hi-Jet Helicopter Services,\N,,HHS,HIJET,Suriname,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2759,Hi Fly,\N,5K,HFY,SKY FLYER,Portugal,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2760,High-Line Airways,\N,,HLB,HIGH-LINE,Canada,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2761,Highland Airways,\N,,HWY,HIWAY,United Kingdom,Y,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2762,Hispaniola Airways,\N,,HIS,HISPANIOLA,Dominican Republic,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2763,Hogan Air,\N,,HGA,HOGAN AIR,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2764,Hokkaido Air System,\N,,NTH,NORTH AIR,Japan,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2765,Hokkaido International Airlines,\N,HD,ADO,AIR DO,Japan,Y,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2766,Hokuriki-Koukuu Company,\N,,ABH,,Japan,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2767,Hola Airlines,\N,H5,HOA,HOLA,Spain,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2768,Holding International Group,\N,,HIN,HOLDING GROUP,Mexico,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2769,Holiday Airlines,\N,,HOL,HOLIDAY,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2770,Holstenair Lubeck,\N,,HTR,HOLSTEN,Germany,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2771,Homac Aviation,\N,,HMV,HOMAC,Luxembourg,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2772,Honduras Airlines,\N,,HAS,HONDURAS AIR,Honduras,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2773,Hong Kong Airlines,\N,HX,CRK,BAUHINIA,Hong Kong SAR of China,Y,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2774,Hong Kong Express Airways,\N,UO,HKE,HONGKONG SHUTTLE,Hong Kong SAR of China,Y,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2775,Honiara Cargo Express,\N,,HEX,HONIARA CARGO,Solomon Islands,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2776,Hop-A-Jet,\N,,HPJ,HOPA-JET,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2777,Hope Air,\N,HH,,HOPE AIR,Canada,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2778,Horizon Air,Horizon Airlines,QX,QXE,HORIZON AIR,United States,Y,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2779,Horizon Air Service,\N,,KOK,KOKO,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2780,Horizon Air for Transport and Training,\N,,HSM,ALOFUKAIR,Libya,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2781,Horizon Air-Taxi,\N,,HOR,HORIZON,Switzerland,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2782,Horizon Airlines,\N,BN,HZA,,Australia,Y,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2783,Horizon Plus,\N,,HPS,HORIZON PLUS,Bangladesh,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2784,Horizons Unlimited,\N,,HUD,HUD,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2785,Horizontes Aereos,\N,,HOZ,HORIZONTES AEREOS,Mexico,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2786,Hoteles Dinamicos,\N,,HDI,DINAMICOS,Mexico,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2787,Houston Helicopters,\N,,HHO,HOUSTON HELI,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2788,Houston Jet Services,\N,,GGV,GREGG AIR,Austria,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2789,Hozu-Avia,\N,,OZU,HOZAVIA,Kazakhstan,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2790,Hub Airlines,\N,,HUB,HUB,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2791,Huessler Air Service,\N,,HUS,HUESSLER,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2792,Hughes Aircraft Company,\N,,GMH,HUGHES EXPRESS,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2793,Hummingbird Helicopter Service,\N,,WHR,WHIRLEYBIRD,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2794,Hunair Hungarian Airlines,\N,,HUV,SILVER EAGLE,Hungary,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2795,Hungarian Air Force,\N,,HUF,HUNGARIAN AIRFORCE,Hungary,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2796,Hyack Air,\N,,HYA,HYACK,Canada,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2797,Hydro Air Flight Operations,\N,,HYC,HYDRO CARGO,South Africa,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2798,Hydro-Québec,\N,,HYD,HYDRO,Canada,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2799,Héli Sécurité Helicopter Airlines,\N,H4,,,France,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2800,International Air Carrier Association,\N,,ITC,,Belgium,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2801,IBC Airways,\N,II,CSQ,CHASQUI,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2802,IBL Aviation,\N,,IBL,CATOVAIR,Mauritius,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2803,IBM Euroflight Operations,\N,,BBL,BLUE,Switzerland,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2804,ICAO,\N,,YYY,,,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2805,ICAR Airlines,\N,C3,,,Ukraine,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2806,ICC Canada,\N,,CIC,AIR TRADER,Canada,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2807,IDG Technology Air,\N,,IDG,INDIGO,Czech Republic,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2808,IFL Group,\N,,IFL,EIFEL,United States,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2809,II Lione Alato Arl,\N,,RDE,FLIGHT RED,United Kingdom,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2810,IJM International Jet Management,\N,,IJM,JET MANAGEMENT,Austria,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2811,IKI International Airlines,\N,,IKK,IKIAIR,Japan,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2812,IKON FTO,\N,,IKN,IKON,Germany,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
2813,IMP Aviation Services,\N,,BLU,BLUENOSE,Canada,N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
